DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 15:39:14,280_380V_5A_9,229,777.4,4.99,1892.5,379.3,3,219,
20250320 15:39:15,280_380V_5A_9,229,776.7,5,1892.5,379.3,3,219,
20250320 15:39:15,280_380V_5A_9,241,778.6,5,1846,369.2,3,219,
20250320 15:39:16,280_380V_5A_9,241,778.3,4.99,1846,369.2,2.9,219,
20250320 15:39:16,280_380V_5A_9,240,778.9,5,1842,369.2,2.9,218.5,
20250320 15:39:17,280_380V_5A_9,241,777.9,4.99,1846,369.1,2.9,219,
20250320 15:39:18,280_380V_5A_9,241,777.7,5,1842,369.2,2.9,219,
20250320 15:39:18,280_380V_5A_9,241,778.9,5,1842,369.2,2.9,219,
20250320 15:39:19,280_380V_5A_9,241,777.6,4.99,1842,369.2,2.9,219,
20250320 15:39:19,280_380V_5A_9,241,778.7,5,1842,369.2,2.9,218.5,
20250320 15:39:20,280_380V_5A_9,241,777.8,4.99,1846,369.2,2.9,218.5,
20250320 15:39:20,280_380V_5A_9,289,767.4,4.99,1792.5,359.3,2.9,218.5,
20250320 15:39:21,280_380V_5A_9,288,768,5,1792.5,359.3,2.9,218.5,
20250320 15:39:22,280_380V_5A_9,288,767,5,1792.5,359.3,2.9,218.5,
20250320 15:39:22,280_380V_5A_9,288,767.1,5,1796.5,359.3,2.9,218.5,
20250320 15:39:23,280_380V_5A_9,287,768.9,5,1796,359.3,2.9,219,
20250320 15:39:23,280_380V_5A_9,288,767.8,5,1796.5,359.2,2.9,219,
20250320 15:39:24,280_380V_5A_9,288,768.1,5,1796.5,359.3,2.9,219,
20250320 15:39:24,280_380V_5A_9,289,768,5,1792.5,359.3,2.9,219,
20250320 15:39:25,280_380V_5A_9,288,768.6,5,1746,349.2,2.7,219,
20250320 15:39:26,280_380V_5A_9,300,768.1,5,1746,349.2,2.7,219,
20250320 15:39:26,280_380V_5A_9,300,767.4,5,1748,349.2,2.7,219,
20250320 15:39:27,280_380V_5A_9,300,768.6,4.99,1743,349.3,2.7,219,
20250320 15:39:27,280_380V_5A_9,300,766.9,5,1746.5,349.1,2.7,219,
20250320 15:39:28,280_380V_5A_9,300,768.9,4.99,1744,349.5,2.7,219,
20250320 15:39:28,280_380V_5A_9,300,767.2,5,1748,349.5,2.7,219,
20250320 15:39:29,280_380V_5A_9,300,767.4,4.99,1748,349.6,2.7,218.5,
20250320 15:39:29,280_380V_5A_9,300,767.5,4.99,1746,349.2,2.7,218.5,
20250320 15:39:30,280_380V_5A_9,300,768.2,4.99,1748,349.5,2.8,218.5,
20250320 15:39:30,280_380V_5A_9,300,767.7,5,1696.5,339.3,2.6,218.5,
20250320 15:39:31,280_380V_5A_9,300,767.4,4.99,1696.5,339.3,2.7,218.5,
20250320 15:39:32,280_380V_5A_9,300,767.7,4.99,1696.5,339.4,2.6,218.5,
20250320 15:39:32,280_380V_5A_9,300,768,5,1698,339.6,2.6,219,
20250320 15:39:33,280_380V_5A_9,300,767.8,5,1695,339.7,2.6,219,
20250320 15:39:33,280_380V_5A_9,300,767.1,5,1698.5,339.3,2.6,219,
20250320 15:39:34,280_380V_5A_9,300,767.1,4.99,1698,339.6,2.6,219,
20250320 15:39:34,280_380V_5A_9,300,767.8,5,1698,339.3,2.6,219,
20250320 15:39:35,280_380V_5A_9,300,766.2,5,1696.5,339.1,2.6,219,
20250320 15:39:35,280_380V_5A_9,300,766.4,5,1644.5,329,2.6,219,
20250320 15:39:36,280_380V_5A_9,300,768.2,4.99,1644,329.6,2.5,219,
20250320 15:39:36,280_380V_5A_9,300,767,4.99,1648,329.3,2.6,219,
20250320 15:39:37,280_380V_5A_9,300,767.7,4.99,1642,329.2,2.6,219,
20250320 15:39:37,280_380V_5A_9,300,767.1,5,1644.5,329,2.6,219,
20250320 15:39:38,280_380V_5A_9,300,767.1,5,1652,329.8,2.6,219,
20250320 15:39:39,280_380V_5A_9,300,768.5,4.99,1651.5,329.2,2.6,219,
20250320 15:39:39,280_380V_5A_9,300,766.9,4.99,1646,329.1,2.5,218.5,
20250320 15:39:40,280_380V_5A_9,300,767.3,4.99,1648.5,329.8,2.6,218.5,
20250320 15:39:40,280_380V_5A_9,300,768.5,4.99,1592,319,2.5,218.5,
20250320 15:39:41,280_380V_5A_9,300,768.4,4.99,1596,319.3,2.5,218.5,
20250320 15:39:41,280_380V_5A_9,300,767.9,5,1598.5,319.8,2.5,218.5,
20250320 15:39:42,280_380V_5A_9,300,768.5,4.99,1596.5,319.3,2.5,218.5,
20250320 15:39:42,280_380V_5A_9,300,767.1,5,1596.5,319.6,2.5,219,
20250320 15:39:43,280_380V_5A_9,300,767.7,5,1594.5,319.6,2.5,219,
20250320 15:39:44,280_380V_5A_9,300,767.7,5,1598,319.3,2.5,219,
20250320 15:39:44,280_380V_5A_9,300,767.5,5,1597,319.3,2.5,219,
20250320 15:39:45,280_380V_5A_9,300,767.3,4.99,1593,319.5,2.5,219,
20250320 15:39:45,280_380V_5A_9,300,744.3,4.99,1548.5,309.7,2.3,219,
20250320 15:39:46,280_380V_5A_9,300,687.6,5,1543,309.3,2.5,219,
20250320 15:39:46,280_380V_5A_9,300,687.6,5,1543,309.4,2.5,219,
20250320 15:39:47,280_380V_5A_9,300,687,4.99,1547,309.4,2.5,219,
20250320 15:39:47,280_380V_5A_9,300,688.3,5,1546,309.6,2.5,219,
20250320 15:39:48,280_380V_5A_9,300,687.9,4.99,1546.5,309.6,2.5,219,
20250320 15:39:49,280_380V_5A_9,300,687.6,4.99,1543,309.2,2.5,218.5,
20250320 15:39:49,280_380V_5A_9,300,687.5,5,1543.5,309.4,2.5,218.5,
20250320 15:39:50,280_380V_5A_9,300,688.2,5,1496.5,299.4,2.3,218.5,
20250320 15:39:51,280_380V_5A_9,300,688.1,5,1497,299.4,2.3,218.5,
20250320 15:39:51,280_380V_5A_9,300,687.2,4.99,1495.5,299.9,2.4,218.5,
20250320 15:39:52,280_380V_5A_9,300,687.6,5,1499.5,299.3,2.3,218.5,
20250320 15:39:52,280_380V_5A_9,300,687.3,5,1496.5,299.3,2.3,219,
20250320 15:39:53,280_380V_5A_9,300,687.2,5,1499.5,299.9,2.4,219,
20250320 15:39:53,280_380V_5A_9,300,687.2,5,1496.5,299.9,2.3,219,
20250320 15:39:54,280_380V_5A_9,300,688.2,5,1496.5,299.3,2.4,219,
20250320 15:39:55,280_380V_5A_9,300,688,4.99,1496.5,299.8,2.4,219,
20250320 15:39:55,280_380V_5A_9,300,687.9,5,1443.5,289.4,2.2,219,
20250320 15:39:56,280_380V_5A_9,300,687.3,5.01,1449.5,289.9,2.2,219,
20250320 15:39:56,280_380V_5A_9,300,688.1,4.99,1446.5,289.3,2.3,219,
20250320 15:39:57,280_380V_5A_9,300,687.7,5,1443.5,289.1,2.2,219,
20250320 15:39:57,280_380V_5A_9,300,687.8,5,1446.5,289.3,2.3,219,
20250320 15:39:58,280_380V_5A_9,300,687.5,4.99,1445,289.8,2.3,219,
20250320 15:39:59,280_380V_5A_9,300,687.8,5,1449.5,290,2.2,219,
20250320 15:39:59,280_380V_5A_9,300,688.3,4.99,1446,289.3,2.2,218.5,
20250320 15:40:00,280_380V_5A_9,300,688.3,4.99,1446.5,289.3,2.2,218.5,
20250320 15:40:00,280_380V_5A_9,300,687.6,4.99,1395.5,279.1,2.2,218.5,
20250320 15:40:01,280_380V_5A_9,300,687.7,4.99,1399.5,279.9,2.2,218.5,
20250320 15:40:01,280_380V_5A_9,300,687.8,5,1396.5,279.4,2.2,218.5,
20250320 15:40:02,280_380V_5A_9,300,687.4,5,1394,279.4,2.2,218.5,
20250320 15:40:02,280_380V_5A_9,300,686.7,5,1394,279.4,2.2,219,
20250320 15:40:03,280_380V_5A_9,300,688,5,1397,279.4,2.2,219,
20250320 15:40:03,280_380V_5A_9,300,687.5,5,1397,279.8,2.2,219,
20250320 15:40:04,280_380V_5A_9,300,688.6,4.99,1396,279.4,2.2,219,
20250320 15:40:05,280_380V_5A_9,300,688.5,5,1397,279.4,2.1,219,
20250320 15:40:05,280_380V_5A_9,300,675.2,0.06,8,279.4,0,219.5,
